time,open,high,low,close,tick_volume,spread,real_volume
1780941600,5223.0,5232.5,5221.5,5229.5,4211,1,15900
1780942500,5229.5,5230.0,5222.5,5223.5,3858,1,18142
1780995600,5195.0,5199.0,5186.5,5196.0,45966,1,169134
1780996500,5196.5,5196.5,5181.0,5183.0,29260,1,96165
1780997400,5183.0,5186.5,5177.5,5183.0,28650,1,97016
1780998300,5183.5,5192.5,5181.0,5185.5,27005,1,90271
1780999200,5185.5,5192.5,5183.0,5189.5,30960,1,119362
1781000100,5190.0,5193.0,5186.5,5188.0,18333,1,76228
1781001000,5188.0,5202.0,5187.0,5196.5,32675,1,117052
1781001900,5197.0,5197.5,5183.5,5193.0,32862,1,109978
1781002800,5193.5,5194.0,5183.0,5189.0,21921,1,75492
1781003700,5189.0,5198.5,5188.5,5193.5,28613,1,107553
1781004600,5193.5,5202.5,5190.5,5202.0,22734,1,73516
1781005500,5202.5,5209.0,5198.0,5199.5,33389,1,128519
1781006400,5199.5,5203.5,5197.0,5199.5,22095,1,93669
1781007300,5199.5,5211.0,5198.5,5210.0,19374,1,65609
1781008200,5209.5,5213.5,5202.5,5204.5,23815,1,79434
1781009100,5204.5,5207.0,5201.0,5206.0,13541,1,40724
1781010000,5205.5,5208.5,5203.0,5207.0,15171,1,41556
1781010900,5207.5,5211.5,5202.0,5203.5,17421,1,55181
1781011800,5203.5,5221.5,5202.0,5214.0,43514,1,143391
1781012700,5214.5,5216.0,5208.0,5208.0,22645,1,67165
1781013600,5208.5,5208.5,5199.0,5201.0,20662,1,74132
1781014500,5201.0,5203.0,5196.0,5201.0,16130,1,52490
1781015400,5201.0,5203.5,5199.0,5202.0,11089,1,45575
1781016300,5201.5,5208.5,5201.5,5207.5,12288,1,42609
1781017200,5207.0,5208.5,5201.0,5205.0,14338,1,49089
1781018100,5205.0,5206.5,5202.0,5203.5,7596,1,37969
1781019000,5203.5,5204.5,5200.0,5203.5,10217,1,39756
1781019900,5203.0,5204.0,5195.0,5197.5,12050,1,49247
1781020800,5198.0,5206.0,5197.0,5205.5,10386,1,36740
1781021700,5205.5,5209.5,5204.0,5208.0,10381,1,41809
1781022600,5208.0,5211.0,5206.0,5208.0,9209,1,43060
1781023500,5207.5,5208.5,5204.0,5205.5,11139,1,35879
1781024400,5205.0,5207.0,5201.5,5205.0,6596,1,30057
1781025300,5204.5,5204.5,5201.5,5202.5,3064,1,14370
1781026200,5202.5,5205.0,5199.5,5201.0,3739,1,21543
1781027100,5201.0,5203.0,5199.0,5199.5,3478,1,19929
1781028000,5200.0,5200.5,5196.5,5197.5,2349,1,9674
1781028900,5197.5,5204.0,5196.0,5204.0,2649,1,15296
1781082000,5217.5,5223.0,5210.0,5211.5,13724,0,162848
1781082900,5211.0,5217.5,5210.0,5213.0,5942,0,68334
1781083800,5212.5,5214.0,5188.5,5197.0,17566,0,205283
1781084700,5197.0,5208.0,5189.5,5206.5,9406,0,115217
1781085600,5206.0,5208.5,5200.0,5203.0,7315,0,92570
1781086500,5203.0,5211.0,5200.0,5205.0,9303,0,90861
1781087400,5205.0,5206.0,5186.0,5187.0,11146,0,141086
1781088300,5186.5,5193.5,5184.0,5192.5,7371,0,80751
1781089200,5192.5,5194.0,5186.5,5194.0,5746,0,67142
1781090100,5194.0,5204.0,5193.0,5200.0,8396,0,105973
1781091000,5200.0,5207.0,5198.0,5206.5,5663,0,81550
1781091900,5206.5,5216.0,5205.5,5209.0,9109,0,138080
1781092800,5209.0,5212.5,5204.0,5209.5,5761,0,92305
1781093700,5210.0,5212.5,5190.0,5193.0,7942,0,133509
1781094600,5192.5,5200.0,5188.0,5199.5,5683,0,91907
1781095500,5199.0,5219.5,5197.5,5202.5,12741,0,173516
1781096400,5202.0,5204.0,5198.5,5201.5,3290,0,45120
1781097300,5201.5,5202.0,5196.0,5196.0,2572,0,40521
1781098200,5196.0,5201.0,5194.0,5200.5,3015,0,39991
1781099100,5200.5,5203.0,5200.5,5201.0,1780,0,17417
1781100000,5200.5,5206.0,5197.5,5204.0,3034,0,32498
1781100900,5204.0,5208.0,5198.5,5202.5,3234,0,41256
1781101800,5202.0,5205.0,5199.5,5204.5,1933,0,26076
1781102700,5204.5,5204.5,5197.5,5199.0,3580,0,47535
1781103600,5198.5,5200.5,5196.5,5199.0,2119,0,27099
1781104500,5199.0,5200.5,5194.0,5197.5,2848,0,47202
1781105400,5197.5,5198.5,5189.5,5192.5,3172,0,49583
1781106300,5192.5,5193.5,5188.5,5191.5,5993,0,69464
1781107200,5191.5,5197.0,5190.5,5195.5,2739,0,45845
1781108100,5195.5,5201.0,5194.5,5197.5,2555,0,38738
1781109000,5198.0,5198.5,5191.5,5193.5,2617,0,34460
1781109900,5193.0,5197.0,5192.0,5197.0,2404,0,31401
1781110800,5196.5,5200.5,5195.0,5200.0,1793,0,27522
1781111700,5199.5,5202.0,5196.5,5199.0,1410,0,17599
1781112600,5198.5,5208.0,5197.5,5207.0,1634,0,29788
1781113500,5207.0,5212.0,5206.0,5211.0,2150,0,52336
1781114400,5211.0,5211.5,5207.0,5211.0,1361,0,21946
1781115300,5210.5,5213.0,5208.0,5208.0,1297,0,19954

